Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
21,Male,High School,Widowed,102948.0,689.0,29618.0,Personal,Unemployed,5,Good,0.4189,236414.0,4.0,Baileymouth,AK,Gabon,3.0,0,Low
37,Non-binary,Bachelor's,Single,71268.0,757.0,10891.0,Home,Employed,16,Good,0.4003,197411.0,4.0,Port Barbarahaven,TX,Fiji,4.0,2,Medium
34,Female,High School,Married,55546.0,750.0,7624.0,Personal,Self-employed,18,Excellent,0.358,47041.0,2.0,New Riley,MI,Albania,0.0,1,Low
33,Male,Master's,Married,71560.0,617.0,24004.0,Business,Unemployed,8,Good,0.2009,68440.0,2.0,New Cassandra,MH,Haiti,3.0,1,High
38,Female,Master's,Single,73219.0,620.0,39092.0,Business,Employed,10,Poor,0.5076,69709.0,0.0,Staffordshire,GU,French Polynesia,1.0,1,Medium
47,Female,Bachelor's,Widowed,43545.0,653.0,6955.0,Home,Employed,15,Excellent,0.5952,255048.0,1.0,West Christopher,UT,Senegal,1.0,0,High
26,Female,PhD,Divorced,105683.0,726.0,12375.0,Business,Unemployed,19,Excellent,0.3377,206386.0,1.0,West Frankfort,CO,Thailand,3.0,1,Low
19,Non-binary,Bachelor's,Widowed,87115.0,648.0,48925.0,Auto,Employed,4,Good,0.4284,84501.0,1.0,North Robert,NC,Bosnia and Herzegovina,1.0,0,Low
27,Male,High School,Married,109096.0,621.0,40446.0,Auto,Employed,18,Poor,0.2082,104485.0,0.0,Teresahaven,LA,Suriname,3.0,1,Medium
30,Non-binary,Master's,Married,106545.0,779.0,14862.0,Personal,Employed,2,Good,0.3728,236604.0,2.0,West Anthonyview,NM,Bulgaria,4.0,2,Low
54,Female,High School,Divorced,55169.0,766.0,47949.0,Personal,Employed,11,Good,0.1359,232975.0,4.0,Cherrychester,GU,Australia,0.0,0,High
41,Non-binary,Bachelor's,Divorced,76880.0,766.0,17134.0,Business,Employed,9,Good,0.3418,151138.0,0.0,East Chad,ID,Moldova,4.0,0,Low
53,Male,Bachelor's,Divorced,118410.0,713.0,5387.0,Personal,Employed,11,Excellent,0.2695,200843.0,0.0,Brownbury,AK,Paraguay,1.0,2,Low
68,Female,Master's,Single,80477.0,630.0,17459.0,Personal,Unemployed,6,Good,0.3767,249023.0,2.0,Wrightbury,NE,Lebanon,0.0,2,Medium
35,Female,PhD,Widowed,68505.0,698.0,41469.0,Business,Employed,9,Fair,0.4308,218693.0,4.0,Hernandezport,MI,Mauritania,1.0,2,Medium
31,Non-binary,Master's,Widowed,85126.0,758.0,47582.0,Business,Self-employed,0,Fair,0.1119,139127.0,3.0,New Tara,UT,Monaco,3.0,1,Low
39,Non-binary,Master's,Single,69954.0,737.0,45417.0,Business,Unemployed,2,Good,0.2422,140211.0,2.0,Phillipsville,DC,United States Virgin Islands,1.0,1,High
38,Male,Bachelor's,Widowed,106743.0,776.0,13904.0,Home,Employed,15,Poor,0.1812,223465.0,0.0,Erinburgh,LA,Anguilla,2.0,1,Low
58,Male,Bachelor's,Married,20111.0,617.0,47649.0,Auto,Self-employed,9,Fair,0.5984,82631.0,4.0,Matthewville,CA,Aruba,3.0,0,Low
57,Female,Bachelor's,Divorced,37667.0,667.0,6168.0,Home,Unemployed,15,Excellent,0.4618,258584.0,3.0,Hughesland,ND,United States of America,1.0,0,Low
47,Non-binary,PhD,Widowed,106379.0,643.0,13058.0,Business,Employed,3,Good,0.4466,281921.0,1.0,Nicholasville,IL,Croatia,0.0,1,Low
55,Male,Master's,Single,83537.0,794.0,49471.0,Auto,Self-employed,3,Excellent,0.4572,189491.0,1.0,West Krista,CO,Jordan,3.0,1,Medium
69,Male,Master's,Divorced,103790.0,606.0,7569.0,Personal,Unemployed,7,Poor,0.4457,167752.0,0.0,Christieberg,AK,Gabon,2.0,2,Medium
20,Non-binary,PhD,Divorced,58886.0,634.0,29467.0,Business,Self-employed,9,Excellent,0.419,237500.0,2.0,Howardmouth,DE,Austria,1.0,1,Low
38,Non-binary,PhD,Widowed,116134.0,673.0,38012.0,Business,Unemployed,1,Fair,0.3175,163283.0,4.0,Hesschester,NE,Tajikistan,0.0,1,Medium
55,Non-binary,PhD,Married,85428.0,686.0,46494.0,Auto,Employed,11,Excellent,0.5339,289350.0,0.0,New Kevin,ND,Barbados,0.0,2,Low
58,Non-binary,High School,Divorced,79263.0,663.0,35453.0,Home,Self-employed,13,Good,0.3078,184397.0,1.0,Wesleyberg,MS,Saint Kitts and Nevis,4.0,2,Low
37,Male,Master's,Divorced,102627.0,726.0,5742.0,Home,Self-employed,19,Excellent,0.2434,127341.0,0.0,Lake Christophermouth,AS,South Africa,0.0,1,Low
44,Female,Master's,Widowed,20020.0,755.0,25931.0,Home,Unemployed,13,Good,0.1185,220578.0,3.0,Lopezborough,AS,Latvia,3.0,2,Low
36,Male,Master's,Married,60376.0,717.0,46259.0,Home,Employed,14,Poor,0.1243,171529.0,3.0,Berryburgh,PR,New Zealand,2.0,2,Medium
45,Non-binary,PhD,Married,62680.0,602.0,27567.0,Personal,Self-employed,17,Excellent,0.1055,167936.0,2.0,South William,IN,Solomon Islands,3.0,2,Medium
51,Female,Master's,Divorced,118376.0,655.0,37116.0,Business,Self-employed,14,Excellent,0.493,30255.0,4.0,Lake Matthewmouth,NY,Maldives,3.0,1,Low
49,Female,High School,Divorced,85296.0,763.0,46321.0,Auto,Unemployed,18,Poor,0.4252,159893.0,3.0,Farmerton,PR,Lao People's Democratic Republic,0.0,0,Low
64,Male,PhD,Widowed,80887.0,621.0,42590.0,Auto,Self-employed,16,Fair,0.1629,124775.0,0.0,Lake Lauren,RI,Faroe Islands,2.0,1,High
61,Male,PhD,Married,27983.0,618.0,14960.0,Auto,Employed,15,Good,0.5986,98494.0,4.0,Veronicafurt,OR,Grenada,2.0,1,Medium
60,Female,High School,Divorced,110568.0,677.0,38622.0,Home,Unemployed,7,Good,0.1023,193024.0,4.0,Port Deborahton,AR,Bouvet Island (Bouvetoya),0.0,1,Medium
47,Non-binary,PhD,Single,41383.0,716.0,24634.0,Home,Self-employed,4,Good,0.3956,261407.0,0.0,Lake Diana,LA,Botswana,3.0,1,Low
51,Female,Master's,Divorced,95756.0,779.0,5418.0,Personal,Unemployed,14,Fair,0.1048,231321.0,1.0,Port Jennifer,TX,Christmas Island,2.0,0,Low
31,Female,Master's,Single,102895.0,626.0,12628.0,Personal,Unemployed,6,Excellent,0.1175,138061.0,0.0,Kennethberg,UT,Saint Kitts and Nevis,1.0,0,Medium
66,Non-binary,Master's,Married,42796.0,643.0,45372.0,Home,Unemployed,8,Poor,0.3985,106770.0,2.0,West Aprilbury,RI,Svalbard & Jan Mayen Islands,0.0,2,Low
43,Male,Master's,Divorced,43908.0,663.0,7342.0,Auto,Unemployed,15,Excellent,0.2015,129290.0,1.0,Rodriguezchester,AL,Pitcairn Islands,3.0,1,Low
39,Female,PhD,Divorced,99781.0,605.0,13283.0,Business,Employed,1,Poor,0.2682,49282.0,2.0,Newtonchester,SC,Mauritius,4.0,0,Low
28,Male,High School,Married,113278.0,708.0,17209.0,Auto,Unemployed,7,Good,0.4375,232664.0,2.0,Sandramouth,DC,Heard Island and McDonald Islands,0.0,0,Medium
49,Male,PhD,Divorced,35015.0,610.0,30112.0,Personal,Employed,8,Poor,0.5566,176368.0,2.0,Lake Jamesside,NM,Suriname,4.0,1,Low
65,Female,PhD,Married,41078.0,693.0,22054.0,Auto,Employed,3,Fair,0.5135,268179.0,0.0,Kennedyfurt,NY,United Kingdom,1.0,2,Low
60,Male,High School,Widowed,84372.0,781.0,40873.0,Personal,Unemployed,17,Excellent,0.588,20594.0,3.0,North Glenton,MO,Tajikistan,3.0,1,Medium
63,Male,Master's,Single,63426.0,607.0,41194.0,Auto,Self-employed,18,Poor,0.2376,127986.0,4.0,Michaelview,FL,Cyprus,0.0,1,Medium
33,Female,PhD,Married,74104.0,679.0,34852.0,Auto,Employed,3,Good,0.366,99815.0,1.0,North Brittany,FM,Uganda,0.0,0,Medium
41,Female,Bachelor's,Single,23526.0,668.0,44164.0,Business,Unemployed,16,Poor,0.5076,104242.0,3.0,Wellsland,GA,Portugal,3.0,2,Low
19,Non-binary,Master's,Married,39215.0,791.0,48064.0,Personal,Employed,2,Fair,0.153,22330.0,3.0,Powellmouth,OK,Cayman Islands,0.0,1,Low
49,Non-binary,Master's,Widowed,96521.0,685.0,35748.0,Personal,Employed,3,Excellent,0.5186,251390.0,3.0,Dariusfurt,NC,Brunei Darussalam,3.0,2,Low
23,Non-binary,High School,Divorced,101451.0,697.0,12183.0,Auto,Self-employed,4,Good,0.4053,180520.0,0.0,Josephview,UT,Somalia,0.0,2,Medium
65,Male,PhD,Divorced,67719.0,773.0,5977.0,Business,Employed,11,Fair,0.2533,131562.0,1.0,East Larrychester,MH,Bolivia,2.0,0,Low
33,Non-binary,High School,Single,96830.0,651.0,44342.0,Personal,Self-employed,13,Good,0.3609,249934.0,2.0,Tylerstad,NY,Solomon Islands,2.0,2,Low
64,Female,PhD,Married,44104.0,777.0,27478.0,Auto,Self-employed,11,Excellent,0.2305,245991.0,3.0,Christopherville,AL,Togo,1.0,2,High
61,Male,High School,Divorced,50869.0,780.0,29214.0,Home,Employed,9,Fair,0.1438,59883.0,3.0,Jonesborough,MO,Niue,3.0,1,Medium
26,Female,High School,Married,37421.0,608.0,42860.0,Business,Employed,15,Fair,0.1107,38803.0,2.0,Matthewfort,CA,Angola,0.0,1,Medium
28,Female,Master's,Divorced,47608.0,687.0,11553.0,Home,Unemployed,11,Excellent,0.1618,43377.0,0.0,Brewerbury,AR,Mali,0.0,0,Medium
69,Female,PhD,Divorced,56317.0,799.0,8907.0,Personal,Unemployed,11,Good,0.4401,186194.0,2.0,East Brendaville,MO,Yemen,4.0,2,Low
66,Non-binary,High School,Widowed,80361.0,738.0,39262.0,Home,Self-employed,12,Excellent,0.3946,49342.0,1.0,Floresland,WY,Wallis and Futuna,4.0,0,High
60,Non-binary,Master's,Married,100399.0,757.0,5017.0,Personal,Unemployed,3,Good,0.283,45250.0,3.0,North Luis,OH,Zimbabwe,1.0,0,Low
68,Male,Bachelor's,Married,57165.0,642.0,8590.0,Personal,Employed,6,Poor,0.1249,172425.0,3.0,Lopezville,CO,Georgia,0.0,1,High
43,Male,Bachelor's,Widowed,107409.0,775.0,23803.0,Business,Employed,11,Excellent,0.3914,238514.0,4.0,West Jimmyborough,VT,Indonesia,2.0,1,Low
54,Female,Master's,Single,92008.0,778.0,48190.0,Home,Unemployed,11,Poor,0.5805,221743.0,3.0,East Dawnshire,PA,Monaco,2.0,2,Low
48,Male,Master's,Single,40270.0,603.0,29527.0,Auto,Self-employed,16,Excellent,0.4585,272617.0,4.0,Migueltown,VT,United States Minor Outlying Islands,4.0,0,Low
27,Male,High School,Widowed,114325.0,612.0,17370.0,Auto,Self-employed,9,Fair,0.1015,297543.0,3.0,New Amber,MS,Armenia,2.0,0,Medium
65,Non-binary,High School,Single,46835.0,709.0,6939.0,Personal,Unemployed,15,Excellent,0.5839,23502.0,0.0,Ebonyview,CO,Haiti,2.0,1,Low
65,Non-binary,Master's,Widowed,87719.0,753.0,6892.0,Auto,Employed,0,Fair,0.2118,285071.0,2.0,Danielleberg,KY,Pitcairn Islands,2.0,1,High
67,Female,Master's,Widowed,109937.0,673.0,8204.0,Business,Self-employed,4,Fair,0.576,92562.0,2.0,Gutierrezville,MA,Costa Rica,1.0,0,Medium
20,Female,Master's,Widowed,108627.0,777.0,28457.0,Auto,Self-employed,8,Good,0.2529,34990.0,0.0,Emilyberg,DC,Sri Lanka,4.0,1,Medium
58,Non-binary,PhD,Divorced,71661.0,602.0,37393.0,Home,Unemployed,12,Excellent,0.3625,211082.0,4.0,Lake Kurt,SC,Morocco,4.0,0,Medium
27,Male,Master's,Divorced,89939.0,721.0,19659.0,Personal,Employed,14,Good,0.38,158764.0,1.0,Port Kimberlyburgh,DC,Falkland Islands (Malvinas),2.0,0,Low
61,Non-binary,Master's,Divorced,75186.0,770.0,36063.0,Auto,Unemployed,3,Poor,0.4751,85272.0,4.0,Lake Andrew,NC,Madagascar,2.0,1,Medium
56,Non-binary,Master's,Widowed,53124.0,626.0,14733.0,Business,Self-employed,1,Fair,0.4541,287931.0,1.0,Lake Danielle,NY,Senegal,0.0,2,Medium
22,Non-binary,Master's,Divorced,54421.0,720.0,17870.0,Home,Self-employed,5,Good,0.2061,281381.0,0.0,Josephborough,MD,Latvia,2.0,1,Low
29,Non-binary,Bachelor's,Married,77103.0,748.0,42462.0,Home,Unemployed,11,Fair,0.5917,133521.0,3.0,Wolfeberg,TN,Norfolk Island,1.0,0,Low
47,Male,High School,Divorced,54889.0,752.0,27313.0,Personal,Self-employed,16,Poor,0.5214,69899.0,3.0,New Natashaberg,MI,Trinidad and Tobago,0.0,0,Medium
19,Male,Master's,Married,25620.0,685.0,41211.0,Auto,Employed,9,Fair,0.4653,59459.0,2.0,West Wayne,VI,Bahamas,3.0,0,Low
21,Non-binary,PhD,Widowed,39405.0,722.0,37964.0,Auto,Self-employed,14,Excellent,0.3858,93964.0,3.0,Lake Randytown,VA,Christmas Island,1.0,1,Low
64,Non-binary,Master's,Single,76915.0,766.0,32739.0,Home,Employed,8,Excellent,0.2565,286498.0,0.0,Livingstonton,NV,Ghana,0.0,1,Medium
46,Male,PhD,Married,90886.0,604.0,40507.0,Home,Unemployed,15,Poor,0.1912,43156.0,2.0,Laurabury,MP,Congo,0.0,0,Low
64,Non-binary,Bachelor's,Divorced,94525.0,650.0,20138.0,Auto,Unemployed,14,Fair,0.4923,55796.0,1.0,South Erica,MI,Dominica,2.0,0,Medium
44,Female,Master's,Widowed,20045.0,723.0,11098.0,Home,Employed,18,Poor,0.3824,178415.0,2.0,Lake Michelle,GA,Sao Tome and Principe,0.0,2,Low
29,Female,High School,Married,106717.0,628.0,9910.0,Home,Self-employed,6,Fair,0.5969,241197.0,1.0,Tracymouth,VA,Russian Federation,1.0,2,Low
66,Female,Bachelor's,Widowed,118893.0,744.0,29918.0,Personal,Unemployed,4,Poor,0.1819,90229.0,3.0,South Georgefort,VI,Kyrgyz Republic,3.0,0,Medium
38,Male,Bachelor's,Married,113699.0,721.0,32170.0,Home,Self-employed,18,Good,0.2386,264662.0,3.0,North Jeanetteburgh,NH,Burundi,4.0,2,Low
68,Female,Master's,Divorced,37600.0,610.0,12597.0,Auto,Unemployed,2,Poor,0.1481,149874.0,4.0,Brownhaven,NV,Central African Republic,1.0,1,Low
29,Female,Bachelor's,Widowed,74182.0,634.0,6026.0,Personal,Self-employed,12,Good,0.1679,174985.0,2.0,West Pamelaland,SC,Vanuatu,2.0,1,Low
27,Male,High School,Divorced,103345.0,747.0,49376.0,Home,Self-employed,15,Poor,0.4443,147553.0,2.0,East Katie,MS,North Macedonia,0.0,2,Low
68,Female,Master's,Divorced,29388.0,741.0,26114.0,Business,Employed,6,Good,0.3191,97695.0,4.0,Shannonberg,LA,French Guiana,2.0,2,Low
43,Non-binary,PhD,Widowed,61168.0,603.0,7567.0,Home,Unemployed,18,Good,0.4953,297700.0,2.0,Everettberg,OR,Tunisia,4.0,2,Medium
42,Female,PhD,Widowed,41159.0,665.0,18869.0,Business,Self-employed,15,Poor,0.3122,212796.0,0.0,Lake Jeffrey,NV,Bosnia and Herzegovina,3.0,1,Low
52,Female,PhD,Divorced,114547.0,738.0,23523.0,Auto,Unemployed,6,Good,0.1531,103944.0,3.0,Langhaven,NE,Morocco,0.0,1,Medium
38,Female,Master's,Divorced,90585.0,773.0,22286.0,Business,Unemployed,12,Fair,0.2945,295705.0,1.0,Danielsfurt,OR,Pakistan,4.0,2,Low
58,Male,Master's,Divorced,71315.0,629.0,48457.0,Personal,Employed,15,Fair,0.5916,65186.0,4.0,Lambborough,OH,Vietnam,2.0,0,Medium
53,Female,PhD,Widowed,50615.0,757.0,37991.0,Business,Unemployed,11,Poor,0.3239,77349.0,1.0,North Brandon,SC,Yemen,2.0,2,Medium
68,Male,Master's,Divorced,80721.0,605.0,11014.0,Auto,Employed,0,Poor,0.5747,261096.0,3.0,New Tracy,FL,Chad,1.0,0,Low
56,Male,Bachelor's,Divorced,62995.0,662.0,25234.0,Auto,Employed,0,Poor,0.2648,265796.0,2.0,East Pamelaberg,VT,Cote d'Ivoire,3.0,1,Medium
59,Female,Bachelor's,Married,66652.0,754.0,36582.0,Business,Unemployed,17,Fair,0.5981,228697.0,4.0,Pamelaton,NV,Italy,3.0,0,Medium
52,Male,Bachelor's,Widowed,69264.0,746.0,25511.0,Business,Employed,19,Fair,0.3893,76682.0,3.0,South Andrew,PR,Saint Helena,0.0,1,Low
45,Female,Master's,Widowed,108367.0,654.0,18602.0,Personal,Self-employed,16,Fair,0.3578,184998.0,0.0,Duncantown,NH,Czech Republic,3.0,2,Low
41,Female,PhD,Widowed,30826.0,618.0,33539.0,Auto,Self-employed,19,Fair,0.2181,162676.0,0.0,Paulborough,RI,Cape Verde,4.0,1,Low
33,Non-binary,High School,Widowed,70089.0,698.0,6062.0,Business,Unemployed,9,Excellent,0.457,293384.0,0.0,North Ashleytown,HI,Andorra,1.0,1,Low
65,Female,Bachelor's,Widowed,68447.0,798.0,48633.0,Business,Self-employed,9,Excellent,0.1161,104953.0,4.0,Jacksonburgh,CA,Egypt,4.0,1,Low
37,Non-binary,Bachelor's,Single,59265.0,605.0,43996.0,Home,Self-employed,16,Excellent,0.244,260543.0,0.0,Port Madisonbury,OK,Cote d'Ivoire,0.0,0,Low
55,Male,PhD,Married,36119.0,723.0,22889.0,Auto,Employed,7,Fair,0.5356,278429.0,3.0,Morganton,TX,Guam,0.0,0,Low
54,Non-binary,High School,Widowed,52210.0,726.0,19022.0,Business,Self-employed,6,Excellent,0.3285,176361.0,3.0,West Kelly,MH,Angola,3.0,1,Low
23,Female,PhD,Divorced,111217.0,759.0,13714.0,Business,Self-employed,10,Good,0.5345,286578.0,2.0,North Kyle,PR,Lebanon,3.0,2,Medium
25,Male,PhD,Married,44082.0,650.0,24923.0,Personal,Employed,3,Excellent,0.4705,184797.0,3.0,Choiview,MI,Austria,0.0,1,Medium
41,Male,High School,Single,75619.0,624.0,37158.0,Auto,Self-employed,5,Fair,0.3639,160349.0,2.0,Kathleenchester,AR,Gabon,2.0,2,Low
21,Non-binary,Master's,Divorced,33679.0,648.0,43937.0,Auto,Self-employed,16,Good,0.4503,285427.0,3.0,Michaelchester,MP,Antarctica (the territory South of 60 deg S),2.0,1,Low
46,Male,PhD,Married,70924.0,697.0,35961.0,Business,Employed,11,Good,0.2023,207368.0,3.0,Lake Keithhaven,KS,Togo,2.0,2,Low
56,Female,High School,Married,24286.0,763.0,27211.0,Auto,Self-employed,17,Good,0.5035,294656.0,2.0,Roybury,IA,India,4.0,0,High
42,Male,PhD,Married,47383.0,740.0,36554.0,Business,Unemployed,5,Fair,0.1437,169980.0,1.0,North Davidmouth,AL,Gibraltar,4.0,2,Low
29,Non-binary,Bachelor's,Widowed,33335.0,787.0,13389.0,Business,Employed,12,Fair,0.3623,64305.0,3.0,Scotttown,OK,Estonia,1.0,2,Low
20,Female,Bachelor's,Widowed,34974.0,756.0,19460.0,Business,Employed,18,Poor,0.5703,272405.0,1.0,New Allison,ID,Holy See (Vatican City State),2.0,2,Low
20,Female,Bachelor's,Widowed,84501.0,663.0,13207.0,Home,Unemployed,19,Poor,0.3222,289268.0,4.0,East Samuel,CT,Gabon,4.0,0,Medium
61,Female,Master's,Widowed,119926.0,756.0,33645.0,Auto,Self-employed,7,Fair,0.1348,138638.0,2.0,Camachohaven,AS,French Guiana,1.0,1,Low
26,Non-binary,High School,Married,65900.0,629.0,37359.0,Auto,Employed,14,Fair,0.5432,155738.0,3.0,North Brianton,NH,Cameroon,4.0,1,Low
47,Male,Bachelor's,Divorced,41500.0,603.0,9955.0,Home,Self-employed,10,Poor,0.4455,196954.0,0.0,South Chrisland,MD,Isle of Man,4.0,0,High
41,Male,PhD,Widowed,93511.0,762.0,10116.0,Home,Self-employed,4,Excellent,0.1732,64649.0,4.0,East Sarahmouth,GA,Paraguay,0.0,2,Low
35,Female,PhD,Married,75833.0,763.0,43885.0,Business,Employed,16,Good,0.4508,103959.0,4.0,North Lisa,GU,British Virgin Islands,4.0,1,Medium
42,Non-binary,Bachelor's,Widowed,99483.0,698.0,25466.0,Personal,Self-employed,10,Poor,0.5491,222934.0,4.0,Lake Julie,OK,Latvia,0.0,0,Low
69,Non-binary,Bachelor's,Single,118873.0,696.0,12245.0,Business,Employed,13,Poor,0.2021,191780.0,2.0,East Robert,AK,Marshall Islands,0.0,1,Medium
39,Female,Master's,Married,99741.0,782.0,48359.0,Personal,Unemployed,12,Excellent,0.2473,149562.0,4.0,Lake John,GU,Vietnam,4.0,0,Low
59,Female,Master's,Married,76437.0,617.0,26387.0,Personal,Self-employed,0,Good,0.4826,289127.0,3.0,North Ryan,WV,Russian Federation,4.0,1,Low
39,Female,Master's,Married,32578.0,721.0,11119.0,Auto,Employed,5,Good,0.3491,270485.0,0.0,Jessicafurt,MN,Namibia,4.0,0,Low
63,Male,Bachelor's,Married,56244.0,653.0,26836.0,Personal,Employed,11,Fair,0.2645,182928.0,3.0,Lake Stephaniemouth,NY,British Indian Ocean Territory (Chagos Archipelago),1.0,2,Low
56,Female,PhD,Divorced,114208.0,628.0,7116.0,Personal,Self-employed,19,Excellent,0.2797,128950.0,3.0,Deborahshire,ID,Cayman Islands,0.0,0,Low
24,Female,PhD,Single,95422.0,687.0,37207.0,Personal,Self-employed,7,Poor,0.1487,134310.0,4.0,Higginsbury,OR,Aruba,1.0,2,Low
56,Male,PhD,Widowed,30306.0,776.0,38756.0,Business,Unemployed,7,Fair,0.3995,186216.0,2.0,Laurentown,VT,Uzbekistan,4.0,2,Low
22,Female,High School,Single,107798.0,662.0,30814.0,Auto,Self-employed,13,Good,0.5477,258188.0,4.0,New Lisamouth,PR,Isle of Man,0.0,1,High
34,Female,High School,Widowed,47219.0,603.0,15842.0,Business,Self-employed,14,Fair,0.4588,53209.0,4.0,North Jayborough,NC,Estonia,1.0,1,Low
67,Non-binary,PhD,Single,63408.0,793.0,11384.0,Personal,Self-employed,11,Good,0.1696,217735.0,3.0,Port Kristen,OK,Northern Mariana Islands,4.0,1,Medium
44,Female,PhD,Married,65206.0,743.0,32734.0,Home,Self-employed,18,Good,0.5291,94918.0,3.0,Morseborough,AL,Sudan,2.0,0,Low
45,Male,Master's,Married,30662.0,658.0,25509.0,Home,Unemployed,2,Poor,0.13,279438.0,4.0,North Brandonbury,IN,Svalbard & Jan Mayen Islands,4.0,2,Low
19,Male,PhD,Widowed,67582.0,754.0,26999.0,Auto,Employed,8,Fair,0.299,33904.0,1.0,New Josephborough,GA,New Zealand,4.0,1,Medium
66,Non-binary,Master's,Divorced,28198.0,781.0,26857.0,Auto,Unemployed,0,Excellent,0.46,80228.0,2.0,Melissaville,WY,Bermuda,1.0,1,Low
59,Female,PhD,Married,48106.0,664.0,33387.0,Auto,Employed,9,Excellent,0.287,161732.0,2.0,West Jordanfurt,MD,Liechtenstein,4.0,1,Low
31,Female,PhD,Widowed,115273.0,616.0,21255.0,Auto,Unemployed,10,Excellent,0.2061,132944.0,2.0,Port Mary,MD,Latvia,3.0,0,Low
30,Male,Bachelor's,Single,37696.0,725.0,9383.0,Business,Unemployed,13,Good,0.4891,276180.0,3.0,Davidland,ME,Switzerland,4.0,2,Medium
35,Non-binary,High School,Married,79615.0,614.0,27870.0,Business,Unemployed,9,Excellent,0.5204,209954.0,4.0,East Stephaniehaven,NY,Libyan Arab Jamahiriya,3.0,2,Low
47,Non-binary,Bachelor's,Widowed,113542.0,677.0,21205.0,Home,Unemployed,18,Fair,0.1702,135376.0,4.0,Walkerburgh,NM,Cameroon,2.0,0,Low
62,Male,Master's,Single,32128.0,750.0,6506.0,Business,Self-employed,7,Good,0.4089,42649.0,0.0,West Kayla,HI,Cook Islands,1.0,1,Medium
68,Female,PhD,Married,89484.0,626.0,43381.0,Auto,Self-employed,11,Fair,0.1822,268459.0,3.0,Martinshire,PW,Malawi,1.0,0,Medium
60,Male,Master's,Married,79035.0,777.0,44027.0,Business,Self-employed,18,Poor,0.131,21354.0,2.0,North Shawnshire,MI,New Caledonia,2.0,2,Medium
44,Non-binary,High School,Divorced,51174.0,653.0,26596.0,Home,Unemployed,15,Excellent,0.3746,98975.0,1.0,South Derekport,NJ,Ukraine,2.0,0,Low
51,Non-binary,Bachelor's,Widowed,86777.0,608.0,7900.0,Business,Unemployed,6,Fair,0.5383,167770.0,3.0,Karinafort,MH,Croatia,1.0,2,Low
36,Male,PhD,Married,57077.0,710.0,17268.0,Personal,Unemployed,7,Excellent,0.3142,146894.0,0.0,Rodriguezmouth,OK,Cote d'Ivoire,4.0,1,Low
48,Non-binary,PhD,Married,119159.0,755.0,13555.0,Personal,Self-employed,9,Excellent,0.5998,219090.0,4.0,Fullerport,WI,Oman,1.0,2,Low
51,Male,Master's,Widowed,57669.0,645.0,29353.0,Home,Employed,0,Poor,0.4884,200632.0,0.0,Edwardborough,ID,Greece,2.0,2,High
42,Male,PhD,Single,83229.0,719.0,40663.0,Home,Employed,18,Poor,0.5376,240948.0,1.0,Briannafort,IA,Venezuela,4.0,2,Medium
65,Female,Master's,Divorced,24474.0,774.0,13059.0,Home,Employed,4,Fair,0.141,123021.0,1.0,East Belinda,NJ,Dominican Republic,2.0,0,Low
48,Female,Bachelor's,Widowed,94504.0,628.0,49691.0,Personal,Employed,2,Good,0.4688,184797.0,3.0,New Davidtown,MH,Northern Mariana Islands,0.0,0,Low
61,Female,High School,Married,35628.0,661.0,5263.0,Home,Self-employed,15,Good,0.2424,65744.0,0.0,New Jillhaven,SD,South Africa,4.0,1,Medium
50,Male,PhD,Divorced,52001.0,671.0,18181.0,Home,Self-employed,16,Excellent,0.3172,126419.0,2.0,Jillianside,AK,France,4.0,2,Medium
22,Female,PhD,Divorced,38405.0,642.0,30207.0,Home,Self-employed,19,Good,0.3877,190342.0,2.0,Alexandramouth,KS,Swaziland,1.0,1,Medium
56,Female,High School,Single,20610.0,631.0,35908.0,Auto,Unemployed,10,Poor,0.3412,164850.0,0.0,North Aprilburgh,WA,Slovakia (Slovak Republic),4.0,0,Low
37,Female,High School,Married,63839.0,631.0,12188.0,Home,Employed,17,Excellent,0.1571,296718.0,4.0,South Melissaberg,FL,Bosnia and Herzegovina,4.0,0,Low
61,Male,PhD,Divorced,71033.0,775.0,40828.0,Business,Employed,15,Poor,0.5124,198873.0,2.0,New Lindsey,MN,Saint Lucia,3.0,2,Low
46,Male,Master's,Divorced,22024.0,780.0,12603.0,Personal,Employed,3,Fair,0.4011,293556.0,1.0,Christopherburgh,SC,Faroe Islands,3.0,1,Low
50,Female,Master's,Married,55732.0,664.0,18926.0,Home,Unemployed,7,Good,0.2294,26010.0,3.0,North Jacobfurt,AR,Marshall Islands,4.0,0,Low
40,Male,PhD,Single,28629.0,626.0,23140.0,Personal,Unemployed,9,Excellent,0.2177,205222.0,0.0,Fergusonshire,PA,Guinea-Bissau,1.0,2,High
35,Female,Bachelor's,Widowed,24329.0,687.0,44855.0,Personal,Unemployed,12,Excellent,0.2737,233629.0,2.0,Rebeccamouth,RI,North Macedonia,1.0,1,Low
21,Non-binary,High School,Married,119742.0,792.0,28802.0,Auto,Self-employed,16,Poor,0.5423,235577.0,0.0,Longport,FM,Uganda,2.0,2,Low
48,Female,PhD,Divorced,82496.0,789.0,5293.0,Business,Self-employed,8,Fair,0.1613,259758.0,0.0,New Shawn,NH,Malta,3.0,0,Medium
